stablecoin_type,stablecoin_size,market_regime,return_to_liquidity_ratio,total_return,total_risk
USDT,12.9,extreme,0.5256611464846056,0.07556860986098526,47.91972316916543
USDT,12.95,normal,2.0985710441603938,0.07556823332333938,12.003125258910494
USDT,12.95,stress,0.8394284176647336,0.07556823332271143,30.007813147006278
USDT,12.95,extreme,0.5246427610400941,0.07556823332333237,48.01250103563792
USDT,13.0,normal,2.094521006112019,0.07556785678567834,12.026274991619225
USDT,13.0,stress,0.8378084024467887,0.07556785678088895,30.065687477071446
USDT,13.0,extreme,0.5236302515281204,0.07556785678459352,48.1050999657757
USDT,13.05,normal,2.0904942464846026,0.07556748024778807,12.049380248213735
USDT,13.05,stress,0.836197698593636,0.07556748024802105,30.12345062063459
USDT,13.05,extreme,0.5226235616210299,0.07556748024803205,48.19752099302169
USDT,13.1,normal,2.0864905436884826,0.07556710369088611,12.07244127696822
USDT,13.1,stress,0.8345962172123598,0.07556710370015764,30.1811032056355
USDT,13.1,extreme,0.5216226357449613,0.07556710371035154,48.28976513671262
USDT,13.15,normal,2.0825096768216995,0.0755667272059617,12.095458354410582
USDT,13.15,stress,0.8330038705054178,0.07556672717271834,30.238645880828418
USDT,13.15,extreme,0.5206274190658864,0.075566727172715,48.3818334093233
USDT,13.2,normal,2.078551429909835,0.0755663506292424,12.118431702300223
USDT,13.2,stress,0.8314205719638667,0.07556635063502472,30.296079258071256
USDT,13.2,extreme,0.5196378574774339,0.07556635063506412,48.47372681293767
USDT,13.25,normal,2.074615590360609,0.075565974097099,12.14136158496141
USDT,13.25,stress,0.8298462361416902,0.07556597409722494,30.35340396254751
USDT,13.25,extreme,0.5186538975884938,0.07556597409740015,48.56544634019448
USDT,13.3,normal,2.0707019468443115,0.07556559755975573,12.164248243599303
USDT,13.3,stress,0.828280778737725,0.07556559755975767,30.41062060899903
USDT,13.3,extreme,0.5176754867110775,0.07556559755974791,48.65699297439221
USDT,13.35,normal,2.066810291393867,0.07556522102210696,12.187091922394966
USDT,13.35,stress,0.826724116557545,0.07556522102210148,30.467729805985282
USDT,13.35,extreme,0.5167025728484639,0.0755652210220988,48.74836768957487
USDT,13.4,normal,2.0629404187346876,0.07556484448418031,12.209892862623777
USDT,13.4,stress,0.8251761674937464,0.07556484448439288,30.52473215665007
USDT,13.4,extreme,0.5157351046835777,0.0755648444844495,48.83957145067801
USDT,13.45,normal,2.05909212630801,0.07556446786977498,12.232651290719316
USDT,13.45,stress,0.8236368505081656,0.07556446794679311,30.581628258526607
USDT,13.45,extreme,0.5147730315676035,0.07556446794679035,48.93060521364079
USDT,13.5,normal,2.0552652140395837,0.07556409140452713,12.25536748061294
USDT,13.5,stress,0.8221060856141613,0.07556409140913947,30.638418703464804
USDT,13.5,extreme,0.5138163035088592,0.07556409140914623,49.021469925547265
USDT,13.55,normal,2.0514594846473067,0.07556371487148973,12.278041631172467
USDT,13.55,stress,0.820583793858922,0.07556371487148555,30.695104077929493
USDT,13.55,extreme,0.5128648711618256,0.0755637148714922,49.11216652469158
USDT,13.6,normal,2.0476747432661235,0.07556333833383376,12.30067398518367
USDT,13.6,stress,0.8190698973064952,0.07556333833379127,30.751684962940157
USDT,13.6,extreme,0.5119186858165315,0.07556333833383067,49.20269594073259
USDT,13.65,normal,2.043910797552223,0.07556296179622657,12.323264773707407
USDT,13.65,stress,0.8175643190207835,0.07556296179618158,30.80816193425416
USDT,13.65,extreme,0.510977699387988,0.0755629617961784,49.29305909480474
USDT,13.7,normal,2.04016745762381,0.07556258525852809,12.34581422489964
USDT,13.7,stress,0.8160669830495233,0.07556258525852659,30.864535562248506
USDT,13.7,extreme,0.5100418644059491,0.07556258525852305,49.38325689959559
USDT,13.75,normal,2.0364445360193852,0.07556220872087288,12.368322564871399
USDT,13.75,stress,0.8145778144160837,0.07556220871612769,30.92080640992053
USDT,13.75,extreme,0.5091111340048271,0.07556220872077388,49.47329025942263
USDT,13.8,normal,2.0327418476556316,0.0755618321832197,12.39079001765775
USDT,13.8,stress,0.8130967390622548,0.07556183218321855,30.976975044143817
USDT,13.8,extreme,0.508185461913909,0.07556183218321867,49.563160070630204
USDT,13.85,normal,2.02905920979001,0.0755614556455722,12.413216805272063
USDT,13.85,stress,0.8116236839163165,0.07556145564467749,31.033042012800742
USDT,13.85,extreme,0.5072648024475015,0.0755614556455652,49.65286722108374
USDT,13.9,normal,2.0253964419825805,0.0755610791079182,12.435603147723256
USDT,13.9,stress,0.8101585767930446,0.07556107910791501,31.08900786930636
USDT,13.9,extreme,0.5063491104956441,0.07556107910791046,49.74241259088803
USDT,13.95,normal,2.0217533660613802,0.07556070256497484,12.457949262158884
USDT,13.95,stress,0.8087013464235404,0.07556070257025695,31.144873157613368
USDT,13.95,extreme,0.5054383415147111,0.07556070257025604,49.83179705218096
USDT,14.0,normal,2.0181298060733592,0.07556032603260997,12.48025536732387
USDT,14.0,stress,0.8072519224293414,0.0755603260326027,31.200638418306763
USDT,14.0,extreme,0.5045324515183386,0.07556032603260388,49.921021469291574
USDT,14.05,normal,2.014525588273962,0.07555994949497045,12.502521674711836
USDT,14.05,stress,0.8058102353105447,0.07555994949465923,31.256304186613608
USDT,14.05,extreme,0.5036313970684617,0.07555994949494513,50.01008669883343
USDT,14.1,normal,2.0109405415168387,0.07555957287284956,12.524748380651687
USDT,14.1,stress,0.8043762164265779,0.07555957295729593,31.311870993636752
USDT,14.1,extreme,0.5027351352666117,0.07555957295729622,50.09899358981894
USDT,14.15,normal,2.0073744978973753,0.07555919718638919,12.546935855024177
USDT,14.15,stress,0.8029497979924017,0.07555919641964196,31.36733936482746
USDT,14.15,extreme,0.5018436237452488,0.07555919641963031,50.18774298371642
USDT,14.2,normal,2.0038272826431713,0.07555881988114838,12.569083928478047
USDT,14.2,stress,0.8015309130552427,0.07555881988163346,31.422709821476268
USDT,14.2,extreme,0.500956820659435,0.07555881988194421,50.27633571457801
USDT,14.25,normal,2.0002987387139117,0.07555844334433888,12.591193152298679
USDT,14.25,stress,0.8001194954856259,0.07555844334424862,31.477982880706683
USDT,14.25,extreme,0.5000746846784786,0.07555844334433498,50.364772609192066
USDT,14.3,normal,1.996788699911728,0.07555806680667804,12.61326362173728
USDT,14.3,stress,0.7987154799898536,0.07555806680594904,31.533159053045555
USDT,14.3,extreme,0.4991971749779324,0.07555806680667748,50.45305448694871
USDT,14.35,normal,1.9932970049265508,0.07555769026905819,12.635295540054642
USDT,14.35,stress,0.7973188019705307,0.07555769026902592,31.58823885012667
USDT,14.35,extreme,0.49832425123159246,0.07555769026903199,50.54118216020564
USDT,14.4,normal,1.9898234944146944,0.07555731373137313,12.657289108549511
USDT,14.4,stress,0.7959293977664912,0.07555731373010591,31.643222770818685
USDT,14.4,extreme,0.4974558736036726,0.07555731373137238,50.629156434197654
USDT,14.45,normal,1.9863680109651294,0.07555693719372329,12.679244526800442
USDT,14.45,stress,0.79454720438626,0.07555693719353433,31.698111316913526
USDT,14.45,extreme,0.496592002741281,0.07555693719371864,50.716978107198784
USDT,14.5,normal,1.9829303990763112,0.07555656065512885,12.701161992427068
USDT,14.5,stress,0.7931721596268753,0.0755565606559349,31.752904981552504
USDT,14.5,extreme,0.4957325997667944,0.0755565606560439,50.80464797055757
USDT,14.55,normal,1.9795105050823525,0.07555618411828849,12.723041702195154
USDT,14.55,stress,0.7918042020338907,0.075556184117616,31.807604255166627
USDT,14.55,extreme,0.4948776262705709,0.07555618411840975,50.89216680886407
USDT,14.6,normal,1.9761081772148548,0.0755558075807593,12.744883849973633
USDT,14.6,stress,0.7904432708861402,0.07555580758032587,31.862209624743308
USDT,14.6,extreme,0.49402704430371236,0.07555580758075602,50.97953539989245
USDT,14.65,normal,1.972723265484577,0.07555543104298225,12.766688628679827
USDT,14.65,stress,0.7890893062171753,0.07555543103934932,31.916721569220684
USDT,14.65,extreme,0.4931808163709988,0.07555543104310172,51.066754514815116
USDT,14.7,normal,1.9693556216966726,0.075555054503276,12.78845622918061
USDT,14.7,stress,0.7877422486782207,0.07555505450545039,31.971140573889816
USDT,14.7,extreme,0.4923389054238869,0.07555505450544914,51.15382491822296
USDT,14.75,normal,1.9660050994256641,0.07555467796646859,12.81018684175686
USDT,14.75,stress,0.7864020398216693,0.07555467795191663,32.02546709613062
USDT,14.75,extreme,0.4915012748537902,0.07555467796776416,51.24074736817984
USDT,14.8,normal,1.962671553989165,0.0755543014280615,12.831880653438255
USDT,14.8,stress,0.7850686215767037,0.07555430142969745,32.0797016350651
USDT,14.8,extreme,0.4906678884852712,0.0755543014301411,51.327522616423174
USDT,14.85,normal,1.959354842278241,0.07555392489250133,12.85353785205661
USDT,14.85,stress,0.7837419369112963,0.07555392489249063,32.13384463013698
USDT,14.85,extreme,0.48983871056956796,0.07555392489249353,51.41415140822031
USDT,14.9,normal,1.9560548231122223,0.07555354835483864,12.875158620661352
USDT,14.9,stress,0.7824219292453974,0.07555354835461399,32.187896551536745
USDT,14.9,extreme,0.4890137057780345,0.07555354835487396,51.5006344826717
USDT,14.95,normal,1.9527713567839673,0.07555317181718138,12.896743143141688
USDT,14.95,stress,0.7811085427137824,0.07555317181702714,32.24185785778034
USDT,14.95,extreme,0.48819283919601764,0.07555317181718187,51.58697257256436
USDT,15.0,normal,1.9495043052654697,0.07555279527953439,12.918291601181519
USDT,15.0,stress,0.7798017221063759,0.07555279527935722,32.29572900287028
USDT,15.0,extreme,0.4873760763163629,0.0755527952795293,51.67316640472307
USDT,15.05,normal,1.9462535321341499,0.07555241874189024,12.939804174954842
USDT,15.05,stress,0.7785014129077308,0.07555241874654117,32.34951043713167
USDT,15.05,extreme,0.48656338303353597,0.0755524187418749,51.759216699809016
USDT,15.1,normal,1.9430189025505962,0.07555204220388421,12.961281043072926
USDT,15.1,stress,0.7772075610201186,0.07555204220415596,32.40320260780386
USDT,15.1,extreme,0.48575472563753935,0.07555204220423659,51.84512417254522
USDT,15.15,normal,1.9398002832376233,0.07555166566568837,12.982722382737407
USDT,15.15,stress,0.7759201132929482,0.0755516656665676,32.45680595730913
USDT,15.15,extreme,0.4849500708080934,0.07555166566651769,51.930889531660206
USDT,15.2,normal,1.9365975424350492,0.07555128912891314,13.00412837006152
USDT,15.2,stress,0.7746390169740165,0.07555128912891249,32.51032092515365
USDT,15.2,extreme,0.4841493856087596,0.07555128912891217,52.016513480245706
USDT,15.25,normal,1.9334105500175494,0.07555091258638384,13.025499177381663
USDT,15.25,stress,0.7733642199711994,0.07555091259078818,32.563747946860765
USDT,15.25,extreme,0.48335263748135526,0.07555091259130632,52.10199671540402
USDT,15.3,normal,1.930239176961865,0.07555053605360407,13.046834982132147
USDT,15.3,stress,0.7720956707847436,0.07555053605360308,32.617087455330044
USDT,15.3,extreme,0.4825597942404658,0.07555053605360586,52.187339928529866
USDT,15.35,normal,1.9270832962708473,0.07555015951595098,13.068135951388332
USDT,15.35,stress,0.7708333185083324,0.07555015951593053,32.670339878462265
USDT,15.35,extreme,0.48177082406772853,0.07555015951579976,52.272543805446894
USDT,15.4,normal,1.9239427820269646,0.07554978297771313,13.089402256567778
USDT,15.4,stress,0.7695771128106749,0.07554978297816614,32.723505641620385
USDT,15.4,extreme,0.480985695506666,0.07554978297830242,52.357609026687705
USDT,15.45,normal,1.9208175098298117,0.07554940644066017,13.11063406666432
USDT,15.45,stress,0.7683270039318723,0.07554940644062544,32.77658516664797
USDT,15.45,extreme,0.48020437745742717,0.07554940644063497,52.44253626664259
USDT,15.5,normal,1.917707430714575,0.07554903005561497,13.131831068284825
USDT,15.5,stress,0.7670829426743659,0.07554902990299027,32.829578871699475
USDT,15.5,extreme,0.4794268391714938,0.07554902990299847,52.5273261947232
USDT,15.55,normal,1.9146122012133882,0.07554865336664295,13.152994867361627
USDT,15.55,stress,0.7658448803945672,0.0755486533651647,32.88248717165877
USDT,15.55,extreme,0.4786530502465993,0.0755486533653303,52.61197947476993
USDT,15.6,normal,1.911531922487369,0.07554827682767846,13.17412419133999
USDT,15.6,stress,0.764612768994982,0.07554827682765936,32.93531047834016
USDT,15.6,extreme,0.4778829806218601,0.0755482768276816,52.69649676536018
USDT,15.65,normal,1.908466402290866,0.0755479002900261,13.195219679937892
USDT,15.65,stress,0.7633865609163641,0.07554790029003598,32.98804919984828
USDT,15.65,extreme,0.4771166005727731,0.0755479002899621,52.780878719700596
USDT,15.7,normal,1.9054155228275318,0.07554752374584252,13.216281495340912
USDT,15.7,stress,0.7621662091300735,0.07554752375228437,33.040703741210336
USDT,15.7,extreme,0.47635388070618573,0.07554752375237127,52.86512598600959
USDT,15.75,normal,1.9023791678248516,0.07554714721454694,13.237309801726905
USDT,15.75,stress,0.7609516671298062,0.0755471472145321,33.093274504316604
USDT,15.75,extreme,0.47559479195620546,0.07554714721477766,52.94923920707014
USDT,15.8,normal,1.899357222313845,0.07554677067706857,13.258304755162658
USDT,15.8,stress,0.7597428889255676,0.07554677067699368,33.145761887872496
USDT,15.8,extreme,0.4748393055784699,0.07554677067700365,53.03321902060409
USDT,15.85,normal,1.8963495725874073,0.07554639413941573,13.279266514900186
USDT,15.85,stress,0.7585398290349478,0.07554639413941,33.19816628724862
USDT,15.85,extreme,0.474087393146851,0.07554639413940772,53.11706605959521
USDT,15.9,normal,1.8933561061917659,0.07554601760177493,13.30019523791991
USDT,15.9,stress,0.7573424424767038,0.07554601760176159,33.250488094794015
USDT,15.9,extreme,0.4733390265490443,0.07554601760163074,53.20078095145414
USDT,15.95,normal,1.8903767119082848,0.07554564106410717,13.321091079926578
USDT,15.95,stress,0.7561506847651297,0.07554564105353997,33.30272769507815
USDT,15.95,extreme,0.47259417797734754,0.07554564106296861,53.28436431887209
USDT,16.0,normal,1.8874112797356224,0.07554526452645499,13.34195419541997
USDT,16.0,stress,0.7549645118942528,0.07554526452645355,33.354885488549115
USDT,16.0,extreme,0.4718528199339126,0.07554526452643295,53.36781678166352
USDT,16.05,normal,1.8844597691482161,0.07554489450724763,13.362785406556107
USDT,16.05,stress,0.7537838803502246,0.07554488798853073,33.406961844037184
USDT,16.05,extreme,0.471114925218167,0.07554488798878785,53.45113895072349
USDT,16.1,normal,1.881521867701715,0.07554451145114574,13.383582858809856
USDT,16.1,stress,0.7526087470806843,0.07554451145114599,33.458957147024826
USDT,16.1,extreme,0.4703804669254215,0.07554451145113139,53.53433143523009
USDT,16.15,normal,1.8785976737832024,0.075544134909447,13.404348708916281
USDT,16.15,stress,0.7514390695088059,0.07554413491347209,33.51087177427578
USDT,16.15,extreme,0.4696494184430026,0.07554413491349367,53.61739483885668
USDT,16.2,normal,1.8756870137835424,0.07554375837583906,13.42508244014122
USDT,16.2,stress,0.7502748055134478,0.07554375837579719,33.56270610033306
USDT,16.2,extreme,0.4689217534458854,0.07554375837583564,53.70032976056246
USDT,16.25,normal,1.8727897835710314,0.07554338183818475,13.445784198683313
USDT,16.25,stress,0.7491159134287296,0.07554338183779626,33.61446049652118
USDT,16.25,extreme,0.4681974458929072,0.07554338183816653,53.783136794703125
USDT,16.3,normal,1.8699058800882995,0.0755430053005276,13.466454132789535
USDT,16.3,stress,0.7479623520352991,0.07554300530052703,33.66613533197451
USDT,16.3,extreme,0.4674764700220749,0.07554300530052795,53.86581653115839
USDT,16.35,normal,1.8670352013927047,0.07554262876286874,13.487092388780908
USDT,16.35,stress,0.7468140805571561,0.07554262876287655,33.717730971952406
USDT,16.35,extreme,0.4667588003482213,0.07554262876287636,53.948369555123854
USDT,16.4,normal,1.864177646630834,0.0755422522252259,13.507699111858596
USDT,16.4,stress,0.7456710586523319,0.07554225222522215,33.76924777964489
USDT,16.4,extreme,0.4660444116577068,0.07554225222522266,54.03079644743226
USDT,16.45,normal,1.861333116021818,0.07554187568756807,13.528274446117033
USDT,16.45,stress,0.744533246408768,0.07554187568634704,33.82068611474408
USDT,16.45,extreme,0.4653332790054255,0.07554187568761946,54.11309778450833
USDT,16.5,normal,1.858501510845572,0.07554149914824566,13.548818534253105
USDT,16.5,stress,0.7434006043378046,0.07554149914991745,33.8720463364017
USDT,16.5,extreme,0.464625377711127,0.07554149914991448,54.1952741382407
USDT,16.55,normal,1.8556827334221484,0.07554112261226205,13.569331519106761
USDT,16.55,stress,0.742273093368859,0.07554112261226337,33.92332879776751
USDT,16.55,extreme,0.46392068335553444,0.07554112261225987,54.277326076425794
USDT,16.6,normal,1.8528766871084084,0.07554074607461865,13.589813540606277
USDT,16.6,stress,0.7411506748440935,0.07554074606986497,33.97453384934425
USDT,16.6,extreme,0.4632191717770927,0.07554074607460466,54.35925416241615
USDT,16.65,normal,1.8500832762764292,0.07554036953014952,13.610264737593484
USDT,16.65,stress,0.7400333105093161,0.07554036953695076,34.02566184710492
USDT,16.65,extreme,0.46252081906832676,0.07554036953695133,54.441058955367794
USDT,16.7,normal,1.8473024062901537,0.07553999299758399,13.63068525224794
USDT,16.7,stress,0.7389209625159393,0.07553999299930064,34.076713131399885
USDT,16.7,extreme,0.4618256015724727,0.07553999299921184,54.52274101017445
USDT,16.75,normal,1.8445339835203054,0.07553961645980048,13.651075219124381
USDT,16.75,stress,0.7378135934080561,0.0755396164616429,34.12768804864639
USDT,16.75,extreme,0.46113349588004804,0.07553961646165308,54.60430087784005
USDT,16.8,normal,1.8417779153024298,0.0755392399239923,13.671434776215191
USDT,16.8,stress,0.7367111661210013,0.07553923992351501,34.17858694032067
USDT,16.8,extreme,0.46044447882560635,0.07553923992398932,54.685739104858754
USDT,16.85,normal,1.8390341099386351,0.07553886338600302,13.69176405842079
USDT,16.85,stress,0.7356136439751526,0.07553886338633896,34.22941014621823
USDT,16.85,extreme,0.45975852748447626,0.07553886338634035,54.767056233949475
USDT,16.9,normal,1.8363024766778437,0.07553848684868546,13.712063200928695
USDT,16.9,stress,0.7345209906711692,0.07553848684867999,34.280158002317776
USDT,16.9,extreme,0.4590756191694602,0.07553848684868542,54.84825280371483
USDT,16.95,normal,1.8335829257413176,0.07553811029478308,13.732332334018112
USDT,16.95,stress,0.7334331702844809,0.07553811031102735,34.330830842991894
USDT,16.95,extreme,0.45839573142780365,0.07553811031098873,54.92932934875857
USDT,17.0,normal,1.8308753681518353,0.07553773377336645,13.75257159996596
USDT,17.0,stress,0.7323501472604065,0.07553773377336165,34.38142899992809
USDT,17.0,extreme,0.4577188420379934,0.07553773377336301,55.010286399857165
USDT,17.05,normal,1.8281797160270774,0.07553735723572436,13.772781120935406
USDT,17.05,stress,0.7312718864108277,0.07553735723572572,34.43195280233929
USDT,17.05,extreme,0.45704492900676097,0.07553735723562172,55.09112448366778
USDT,17.1,normal,1.8254958822648624,0.0755369806969723,13.792961030631453
USDT,17.1,stress,0.7301983529057097,0.07553698069807228,34.48240257709189
USDT,17.1,extreme,0.45637397056606704,0.07553698069806963,55.17184412334526
USDT,17.15,normal,1.8228237806951664,0.07553660416148808,13.813111459532829
USDT,17.15,stress,0.7291295122721704,0.07553660416034713,34.532778648589726
USDT,17.15,extreme,0.4557059451701066,0.07553660416041577,55.25244583779374
USDT,17.2,normal,1.820163325969843,0.07553622762276667,13.833232535605648
USDT,17.2,stress,0.7280653303879207,0.07553622762275725,34.5830813390106
USDT,17.2,extreme,0.45504083149249286,0.07553622762256716,55.33293014227255
USDT,17.25,normal,1.817514433692642,0.07553585108510852,13.853324387203978
USDT,17.25,stress,0.7270057734770452,0.07553585108510605,34.63331096800936
USDT,17.25,extreme,0.45437860842316,0.07553585108510955,55.41329754881672
USDT,17.3,normal,1.814877020263902,0.07553547454745978,13.873387141217266
USDT,17.3,stress,0.7259508081056483,0.07553547454728655,34.683467852959446
USDT,17.3,extreme,0.4537192550659631,0.07553547454745227,55.49354856486506
USDT,17.35,normal,1.8122510029436494,0.07553509800917109,13.893420923569453
USDT,17.35,stress,0.724900401176789,0.07553509800979903,34.73355230924453
USDT,17.35,extreme,0.4530627507355052,0.07553509800974577,55.573683694750564
USDT,17.4,normal,1.809636299818217,0.07553472147214735,13.9134258597957
USDT,17.4,stress,0.7238545199272854,0.07553472147215096,34.78356464949097
USDT,17.4,extreme,0.45240907496022564,0.07553472147333781,55.653703439362246
USDT,17.45,normal,1.8070328299938545,0.07553434494836954,13.933402074867379
USDT,17.45,stress,0.7228131319223,0.07553434493449468,34.833505184395925
USDT,17.45,extreme,0.4517582074514359,0.07553434493449362,55.73360829503289
USDT,17.5,normal,1.8044405126290923,0.07553396839683729,13.953349688944735
USDT,17.5,stress,0.72177620505174,0.07553396839683099,34.88337422235396
USDT,17.5,extreme,0.45111012816329776,0.0755339683975484,55.81339875555901
USDT,17.55,normal,1.8018592688137938,0.07553359185919852,13.973268827837673
USDT,17.55,stress,0.7207437075255106,0.07553359185918856,34.933172069589915
USDT,17.55,extreme,0.4504648172034408,0.07553359185918472,55.89307531134145
USDT,17.6,normal,1.799289019675934,0.07553321532153705,13.993159612037791
USDT,17.6,stress,0.7197156078703736,0.07553321532153165,34.98289903009198
USDT,17.6,extreme,0.44982225491898414,0.07553321532153394,55.97263844814877
USDT,17.65,normal,1.7967296873124592,0.07553283878387684,14.013022162292826
USDT,17.65,stress,0.7186918749249613,0.07553283878378539,35.03255540569074
USDT,17.65,extreme,0.4491824218281874,0.0755328387838706,56.052088649157604
USDT,17.7,normal,1.7941811945908752,0.07553246224622338,14.032856598493654
USDT,17.7,stress,0.717672477836347,0.07553246224622427,35.0821414962347
USDT,17.7,extreme,0.44854529864771825,0.07553246224622537,56.13142639397618
USDT,17.75,normal,1.7916434651434912,0.07553208569850214,14.05266303777927
USDT,17.75,stress,0.7166573860558496,0.07553208570856619,35.13165759920502
USDT,17.75,extreme,0.44791086629372784,0.07553208570545047,56.210652155302235
USDT,17.8,normal,1.7891164233384436,0.07553170917091985,14.07244160406653
USDT,17.8,stress,0.7156465693355725,0.07553170917044363,35.18110400993492
USDT,17.8,extreme,0.44727910583605396,0.07553170916766705,56.28976641366036
USDT,17.85,normal,1.7865999943265038,0.07553133262164143,14.092192406712456
USDT,17.85,stress,0.7146399977235686,0.07553133263326552,35.23048102254974
USDT,17.85,extreme,0.4466499985772392,0.07553133263320552,56.36876963603369
USDT,17.9,normal,1.7840941039051277,0.07553095609561415,14.111915571099015
USDT,17.9,stress,0.7136376415620612,0.07553095609556944,35.279788927726145
USDT,17.9,extreme,0.4460235259762768,0.07553095609561228,56.44766228439531
USDT,17.95,normal,1.7815986787055047,0.07553057955582389,14.131611205636164
USDT,17.95,stress,0.712639471481766,0.07553057955795632,35.32902801510945
USDT,17.95,extreme,0.4453996696761143,0.07553057955796334,56.52644482417904
USDT,18.0,normal,1.7791136459984636,0.07553020302031456,14.151279428794055
USDT,18.0,stress,0.711645458399362,0.07553020301987755,35.37819857178162
USDT,18.0,extreme,0.4447784114995985,0.07553020302029541,56.60511771516409
USDT,18.05,normal,1.7766389337840676,0.07552982648265374,14.170920353483151
USDT,18.05,stress,0.7106555735136242,0.07552982648265166,35.42730088370704
USDT,18.05,extreme,0.44415973344612664,0.07552982648248548,56.68368141379233
USDT,18.1,normal,1.7741744707549414,0.07552944994499432,14.190534093462116
USDT,18.1,stress,0.7096697883019984,0.07552944994500267,35.47633523365812
USDT,18.1,extreme,0.44354361768873546,0.07552944994499872,56.76213637385177
USDT,18.15,normal,1.7717201862944254,0.07552907340632663,14.210120761092378
USDT,18.15,stress,0.7086880745170014,0.07552907340734154,35.52530190324685
USDT,18.15,extreme,0.4429300465731263,0.07552907340734022,56.84048304519392
USDT,18.2,normal,1.769276010457662,0.0755286968696898,14.229680468783506
USDT,18.2,stress,0.7077104041830619,0.07552869686963094,35.57420117193119
USDT,18.2,extreme,0.4423190026144302,0.0755286968696945,56.91872187513568
USDT,18.25,normal,1.766841873982321,0.07552832033203996,14.249213326941199
USDT,18.25,stress,0.7067367495929272,0.07552832033203238,35.62303331734949
USDT,18.25,extreme,0.44171046849557905,0.07552832033203198,56.99685330775893
USDT,18.3,normal,1.7644177082612247,0.07552794379438156,14.268719446034098
USDT,18.3,stress,0.7057670833044971,0.0755279437943369,35.671798615063786
USDT,18.3,extreme,0.4411044270652904,0.07552794379430898,57.074877784083576
USDT,18.35,normal,1.7620034453607842,0.07552756724981491,14.288198934130541
USDT,18.35,stress,0.704801378137501,0.07552756725672788,35.7204973389411
USDT,18.35,extreme,0.4405008613359368,0.0755275672567209,57.15279574230065
USDT,18.4,normal,1.7595990179258942,0.07552719071908173,14.307651904335279
USDT,18.4,stress,0.7038396071709826,0.07552719071461847,35.76912975869268
USDT,18.4,extreme,0.43989975448147267,0.07552719071907572,57.230607617336695
USDT,18.45,normal,1.757204359342458,0.07552681418142687,14.327078460335112
USDT,18.45,stress,0.7028817437369813,0.07552681418141688,35.817696150833136
USDT,18.45,extreme,0.43930108983561367,0.07552681418141576,57.308313841332115
USDT,18.5,normal,1.754819403559158,0.0755264376437703,14.346478710874017
USDT,18.5,stress,0.7019277614236672,0.07552643764376583,35.866196777182715
USDT,18.5,extreme,0.4387048508898011,0.07552643764369822,57.38591484343978
USDT,18.55,normal,1.7524440851647878,0.07552606110608846,14.365852762521762
USDT,18.55,stress,0.7009776340661593,0.07552606110538193,35.914631905955915
USDT,18.55,extreme,0.4381110212912699,0.07552606110611057,57.4634110500943
USDT,18.6,normal,1.7500783393650499,0.07552568456845554,14.385200721139753
USDT,18.6,stress,0.7000313357460273,0.07552568456845628,35.96300180284936
USDT,18.6,extreme,0.4375195848412653,0.07552568456845626,57.54080288455919
USDT,18.65,normal,1.747722101972289,0.07552530803079817,14.404522691864363
USDT,18.65,stress,0.6990888407889227,0.07552530803080684,36.01130672966468
USDT,18.65,extreme,0.4369305254930745,0.07552530803080047,57.61809076745891
USDT,18.7,normal,1.7453753094100544,0.0755249314847574,14.423818777461145
USDT,18.7,stress,0.6981501237603939,0.07552493149314997,36.059546947847295
USDT,18.7,extreme,0.43634382735024807,0.07552493149313781,57.69527511654612
USDT,18.75,normal,1.743037898659133,0.07552455495549719,14.44308908670239
USDT,18.75,stress,0.6972151594636538,0.07552455495549697,36.107722716755845
USDT,18.75,extreme,0.4357594746647822,0.0755245549554934,57.772356346806816
USDT,18.8,normal,1.7407098090279018,0.07552417788131822,14.462333600853446
USDT,18.8,stress,0.6962839229368509,0.07552417841765921,36.155834293911944
USDT,18.8,extreme,0.43517745183535833,0.07552417841784737,57.8493348704263
USDT,18.85,normal,1.7383909963386837,0.07552380170834821,14.481552552027102
USDT,18.85,stress,0.6953563894489025,0.07552380188018808,36.203881935537005
USDT,18.85,extreme,0.4345977434055629,0.07552380188018544,57.92621109685736
USDT,18.9,normal,1.7360813362487804,0.07552342534253541,14.500746358217267
USDT,18.9,stress,0.6944325344998195,0.07552342534246173,36.25186589549176
USDT,18.9,extreme,0.4340203340621952,0.07552342534253363,58.002985432867696
USDT,18.95,normal,1.7337808345341679,0.07552304880488703,14.519914570628444
USDT,18.95,stress,0.6935123338137503,0.07552304880443679,36.29978642635035
USDT,18.95,extreme,0.43344520863315295,0.07552304880488502,58.07965828256436
USDT,19.0,normal,1.7314894083507157,0.07552267226723901,14.539057511797726
USDT,19.0,stress,0.6925957633404384,0.0755226722657233,36.34764377875685
USDT,19.0,extreme,0.43287235208767066,0.07552267226722627,58.15623004718219
USDT,19.05,normal,1.7292069981234515,0.07552229572956733,14.558175281410243
USDT,19.05,stress,0.6916827992503889,0.07552229571433447,36.395438196131586
USDT,19.05,extreme,0.4323017495308797,0.075522295729561,58.232701125633824
USDT,19.1,normal,1.7269335448238425,0.07552191919191924,14.577267978508674
USDT,19.1,stress,0.690773417929537,0.07552191919191907,36.44316994627162
USDT,19.1,extreme,0.431733386205961,0.07552191919191954,58.30907191403488
USDT,19.15,normal,1.724668989964299,0.0755215426524013,14.59633570110258
USDT,19.15,stress,0.6898675959850211,0.07552154265426432,36.490839253693586
